rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/10009253-the_hammer,Amy Nicholson,TRUE,I.E. Weekly,Fresh,B-,2008/3/20,"Like the boxer himself, the flick is flabby but light on its feet, ultimately exceeding expectations"
m/10009253-the_hammer,Josh Bell,FALSE,Las Vegas Weekly,Rotten,2月5日,2008/3/20,Plays mostly like wish-fulfillment for its star.
m/10009253-the_hammer,Matt Pais,FALSE,Metromix.com,Rotten,3月5日,2008/3/20,The movie's reliance on crass humor and long-shot solutions gradually take the charm off this underdog's blue collar.
m/10009253-the_hammer,Gene Seymour,TRUE,Newsday,Fresh,3月4日,2008/3/20,"It's no classic, but, unlike recent attempts at sports comedy (we're looking at you, Semi-Pro), The Hammer comes through by not seeming to try too hard."
m/10009253-the_hammer,Bill Goodykoontz,TRUE,Arizona Republic,Fresh,3.5/5,2008/3/20,"The Hammer isn't going to sneak past Raging Bull in the boxing-movie pantheon (or even Rocky, for that matter). But like its star, it is an underdog you can root for."
m/10009253-the_hammer,Nick Schager,FALSE,Slant Magazine,Rotten,1月4日,2008/3/20,"Remaking Rocky Balboa as a comedy isn't a half-bad idea; remaking it as a comedy starring Adam Carolla, the dreadfully unfunny former host of Loveline and The Man Show, most certainly is a terrible one."
m/10009253-the_hammer,Fred Topel,FALSE,Can Magazine,Fresh,,2008/3/21,There are plenty of opportunities for Carolla to spout wisdom and observations.
m/10009253-the_hammer,Moira MacDonald,TRUE,Seattle Times,Fresh,3月4日,2008/3/21,"Working with utterly predictable material, screenwriter Kevin Hench finds plenty of offbeat humor, and Carolla knows how to make it sing."
m/10009253-the_hammer,Walter V. Addiego,TRUE,San Francisco Chronicle,Fresh,3月4日,2008/3/21,"I never would have guessed that Adam Carolla, the politically incorrect radio and TV personality, could hold his own in a movie, but here's The Hammer to prove me wrong."
m/10009253-the_hammer,Carla Meyer,FALSE,Sacramento Bee,Fresh,3月4日,2008/3/21,"Carolla is winning in The Hammer, which evokes Rocky and just about every other lovable-loser sports movie while showing enough comic originality to hold interest throughout."
m/10009253-the_hammer,Stephen Whitty,TRUE,Newark Star-Ledger,Rotten,1.5/4,2008/3/21,"A nearly comatose comedy that spends its time just bum-stumbling along, never putting in the work necessary to land a solid joke or develop a winning character."
m/10009253-the_hammer,Joe Neumaier,TRUE,New York Daily News,Fresh,3月4日,2008/3/21,"[Adam] Carolla's grumbly, monotoned, stoop-shouldered pessimism in The Hammer, the first feature he has penned, is actually funny."
m/10009253-the_hammer,Glenn Whipp,FALSE,Los Angeles Daily News,Fresh,3月4日,2008/3/21,"Adam Carrola makes for a pretty agreeable leading man in The Hammer, a movie tailor-made to the comic strengths of the radio/TV personality."
m/10009253-the_hammer,Chad Greene,FALSE,Boxoffice Magazine,Fresh,3月5日,2008/3/21,"While this rock'em sock'em rom com about a middle-aged man's unlikely return to the world of amateur boxing doesn't quite score a knockout, it lands a respectable number of body blows -- and belly laughs."
m/10009253-the_hammer,Joe Morgenstern,TRUE,Wall Street Journal,Fresh,,2008/3/21,"So many movies these days are overworked or overblown: The Hammer feels genuinely tossed-off. It isn't a great movie, or even a consistently good one. Yet it gets to elusive feelings about failure and success, hope and mortality."
m/10009253-the_hammer,Maitland McDonagh,FALSE,TV Guide,Fresh,3月4日,2008/3/21,"It's genuinely funny, oddly romantic and surprisingly engaging for what could easily have been an obnoxious vanity project."
m/10009253-the_hammer,Matt Zoller Seitz,TRUE,New York Times,Fresh,3.5/5,2008/3/21,"Carolla has a tendency to riff when he should be acting, and the whole project is rambling and disorganized. At the same time, though, The Hammer also has dry wit and unforced working-class swagger, and hits some surprising emotional notes."
m/10009253-the_hammer,Kyle Smith,TRUE,New York Post,Fresh,2.5/4,2008/3/21,"The script depends heavily on familiar stand-up comedy bits, but it's full of sharp wisecracks and slacker charm."
m/10009253-the_hammer,Peter Canavese,FALSE,Groucho Reviews,Rotten,2月4日,2008/3/21,Adam Carolla fans will feel they've died and gone to heaven...Unfortunately it all adds up to something more like a viral video than a full-fledged film.
m/10009253-the_hammer,Brian Orndorf,FALSE,BrianOrndorf.com,Fresh,B+,2008/3/23,"Adam Carolla isn't everyone's cup of tea, but the man can sling around an acidic one-liner with the best of them, and his starring debut is a familiar, but persuasively funny brew of clichs and belly laughs."
m/10009253-the_hammer,Richard Roeper,TRUE,Ebert & Roeper,Fresh,,2008/3/24,I think it's a terrific little film.
m/10009253-the_hammer,Brent Simon,FALSE,FilmStew.com,Fresh,,2008/3/28,Succeeds in spite of itself.
m/10009253-the_hammer,Rossiter Drake,FALSE,San Francisco Examiner,Fresh,3月4日,2008/4/9,"To his credit, Carolla carries 'The Hammer' with self-assured ease, hoisting the film on his broad shoulders while making sure, as screenwriter, to leave some of its sharpest one-liners to his supporting cast."
m/10009253-the_hammer,James Rocchi,FALSE,Common Sense Media,Fresh,3月5日,2008/4/16,A boxing comedy with a potty mouth and warm heart.
m/10009253-the_hammer,Bill White,FALSE,Seattle Post-Intelligencer,Rotten,D,2008/4/21,"Like a television show, The Hammer wields that mysterious power to keep you watching even though you know it isn't any good."
m/10009253-the_hammer,Christopher Null,FALSE,Filmcritic.com,Fresh,3月5日,2008/7/5,"watchable, if not unique.. all in good fun"
m/10009253-the_hammer,Jonathan Kiefer,FALSE,Sacramento News & Review,Fresh,3月5日,2008/8/7,"All The Hammer really adds to the boxing-movie canon is the refreshing air of not worrying about adding anything to the boxing-movie canon. That, and being funny."
m/10009253-the_hammer,Kelly Vance,FALSE,East Bay Express,Fresh,,2011/4/28,Forget the 40 Year Old Virgin. How about the 40 Year Old Boxer with Self-Esteem Issues?
m/10009253-the_hammer,Patrick Walsh,FALSE,Cinematical,Fresh,,2011/10/5,The Hammer is one of the year's nicest surprises.
m/10009253-the_hammer,Nathan Rabin,TRUE,AV Club,Fresh,B+,2011/10/5,"Much of the film's charm comes from its scruffy, self-effacing modesty; it's a relaxed, affable underdog about a relaxed, affable underdog."
m/10009253-the_hammer,Christy Lemire,TRUE,Associated Press,Fresh,,2011/10/5,"Yes, this comedy about a sad-sack, has-been boxer is painfully predictable and manages to include every cliche of the genre, but executive producer and star Adam Carolla keeps it rolling along with his trademark, deadpan rants."
m/10009253-the_hammer,Kristian Harloff,FALSE,Schmoes Know,Fresh,3.5/5,2013/1/2,"One of the films that should not fly under the radar of sports comedy fans, ""The Hammer"" is a surprising good time at the movies."
m/10009253-the_hammer,Mark Ellis,FALSE,Schmoes Know,Fresh,3.3/5,2013/1/2,"It's not ""Rocky"" and it's not ""Caddyshack"", but ""The Hammer"" was a pleasant surprise and is a welcome addition to the all-too-small list of reliable sports comedies."
m/10009253-the_hammer,Kevin Carr,FALSE,7M Pictures,Fresh,3月5日,2013/6/3,"For anyone in their late 30s and early 40s who has seen a great deal of their lives pass them by, this can be very relateable."
m/10009253-the_hammer,Forrest Hartman,FALSE,Reno Gazette-Journal,Fresh,3月4日,2013/6/6,"The Hammer could have become a typically sappy sports flick, but [Adam Carolla] filled it with enough of his trademark humor to keep things fresh even with plotting that isn't groundbreaking."""
m/10009254-shutter,Brian Orndorf,FALSE,BrianOrndorf.com,Rotten,D+,2008/3/20,A dreary parade of the familiar...unrelentingly boring and needlessly unimaginative.
m/10009254-shutter,Dan Lybarger,FALSE,eFilmCritic.com,Rotten,1月5日,2008/3/20,"'Shutter' is a movie that's a few years behind its time, maybe even a few decades."
m/10009254-shutter,Dustin Putman,FALSE,TheFilmFile.com,Rotten,2月4日,2008/3/20,"Ultimately becomes little more than a series of derivative, predictable genre conventions without the necessary skill to back them up."
m/10009254-shutter,Willie Waffle,FALSE,WaffleMovies.com,Rotten,0/4,2008/3/20,"A flat, boring, lifeless movie pro-environmental groups ought to protest as a waste of natural resources. Perhaps 20th Century Fox could give some free popcorn to people who buy tickets to their next movie."
m/10009254-shutter,Matt Pais,FALSE,Metromix.com,Rotten,1.5/5,2008/3/20,Another reason not to get the 'Supernatural Package' at the one-hour photo.
m/10009254-shutter,Fred Topel,FALSE,Can Magazine,Rotten,,2008/3/21,Can no one think of a different reason for ghosts to haunt people?
m/10009254-shutter,Sara Maria Vizcarrondo,FALSE,Boxoffice Magazine,Rotten,1.5/5,2008/3/21,"Its PG-13 rating and basic lack of gore seem designed to be uncontroversial, but of course the result of all this anti-controversy is a really dull film."
m/10009254-shutter,Larry Ratliff,FALSE,San Antonio Express-News,Rotten,2.5/4,2008/3/21,"Personally, I prefer the Thai original, which is available on DVD. It truly gave me the creeps."
m/10009254-shutter,Sara Michelle Fetters,FALSE,MovieFreak.com,Rotten,2月4日,2008/3/21,"Luke Dawson's screenplay isn't bad, it's just pointlessly derivative."
m/10009254-shutter,Luke Y. Thompson,FALSE,New Times,Rotten,,2008/3/21,...like a video copy of The Ring which has so degraded that all the good bits are no longer visible.
m/10009254-shutter,Beth Accomando,FALSE,KPBS.org,Rotten,,2008/3/21,"The choice of a Japanese director and a number of key Japanese crew seems to have helped make this American remake a notch better than the other atrocious remakes such as One Missed Call, Pulse and The Eye."
m/10009254-shutter,Eric D. Snider,TRUE,Film.com,Rotten,D,2008/3/21,"The epitome of gutless, derivative hackwork."
m/10009254-shutter,Cynthia Fuchs,FALSE,PopMatters,Rotten,,2008/3/21,"It's hardly news that in a scary movie, a white girl wandering through Tokyo is frightened and harassed by some supernatural phenomenon."
m/10009254-shutter,Frank Swietek,FALSE,One Guy's Opinion,Rotten,D-,2008/3/21,"It gets points for avoiding the graphic gore so common in horror movies nowadays, but Shutter won't make you shudder, let alone scream."
m/10009254-shutter,Kevin Carr,FALSE,7M Pictures,Rotten,2月5日,2008/3/21,"As far as the Asian horror remakes go, I've seen a lot worse... But then again, I've seen a lot better."
m/10009254-shutter,Josh Larsen,FALSE,LarsenOnFilm,Fresh,3月4日,2008/3/21,"It's fun to root for the one who says ""Boo!"" rather than the screaming ciphers for whom we are usually asked to cheer."
m/10009254-shutter,James Berardinelli,TRUE,ReelViews,Rotten,1月4日,2008/3/22,"Asian horror remakes are typically not screened for critics, and Shutter is no exception. The studios know what they have: watered-down, lifeless shells of motion pictures devoid of characters, drama, or anything remotely resembling horror."
m/10009254-shutter,Dennis Harvey,TRUE,Variety,Rotten,,2008/3/22,"A blandly cast and crafted remake of the same-titled 2004 Thai pic that itself emulated J-horror norms, which seemed a lot fresher back then. Low on real scares, atmosphere and character."
m/10009254-shutter,Frank Scheck,TRUE,Hollywood Reporter,Rotten,,2008/3/22,"Strictly perfunctory in its concept and execution, Shutter presents the usual series of spooky images of a deadpan female ghost showing up at odd times and moving in the slow, jerky movements that are de rigueur for the genre."
m/10009254-shutter,Andy Webster,TRUE,New York Times,Rotten,2月5日,2008/3/22,"The director, Masayuki Ochiai, conjures textbook J-horror miasma: clammy clinical interiors; overcast skies; diffuse cityscapes."
m/10009254-shutter,Scott Tobias,TRUE,AV Club,Rotten,C-,2008/3/22,"Shutter coughs up another vengeful ghost in the form of a spurned Japanese waif who appears in photographs and sets about getting her message across as many ghosts do -- in the most indirect, passive-aggressive, logic-defying way imaginable"
m/10009254-shutter,Maitland McDonagh,FALSE,TV Guide,Fresh,3月4日,2008/3/22,Ochiai directs with calm assurance -- no eyeball-rattling quick cuts here -- and Dawson's screenplay preserves most of the original script's strengths and fixes a couple of weaknesses.
m/10009254-shutter,Betty Jo Tucker,FALSE,ReelTalk Movie Reviews,Rotten,,2008/3/22,The only thrills in 'Shutter' come from watching Joshua Jackson in a couple of appealing close-ups.
m/10009254-shutter,Emanuel Levy,FALSE,EmanuelLevy.Com,Rotten,C-,2008/3/22,"Add Shutter to the rapidly growing list of American remakes of Asian horror thrillers, in this case a flat, simple schlocky recycling of a crafty and scary Thai flick about the supernatural and the occult."
m/10009254-shutter,Rob Humanick,FALSE,Slant Magazine,Rotten,0.5/4,2008/3/23,"Shutter is a ghost story free of logic and spirit, representative of everything that's wrong with so much of current mainstream studio fare."
m/10009254-shutter,Christopher Smith,FALSE,Bangor Daily News (Maine),Rotten,D-,2008/3/23,"Apparently, they really do hate us abroad. Just look at this jewel inspired by Asian fare. Risible doesn't even begin to describe it. Lost in translation? No. Lost from the get-go."
m/10009254-shutter,Staci Layne Wilson,FALSE,Horror.com,Rotten,,2008/3/23,"Oh, snap!"
m/10009254-shutter,Scott Weinberg,FALSE,FEARnet,Rotten,1.5/5,2008/3/23,The main problem is that they spelled the title wrong. The first vowel should be an I.
m/10009254-shutter,Chris Hewitt,FALSE,St. Paul Pioneer Press,Rotten,2月4日,2008/3/24,"Your soul will be intact after Shutter, but it will cost you 85 minutes."
m/10009254-shutter,Philip Marchand,TRUE,Toronto Star,Rotten,2.5/4,2008/3/24,"With Shutter, that nerve-tingling soundtrack gets heavy use almost from the beginning of the movie. It becomes tiresome."
